system_type	doc_id	REF	SYS	HYP	SRC	DA
abs	86	two types of cereal in an easter egg with marshmallows and brownies .served at black milk cafe in manchester 's northern quarter . ' easter is less about what is used to mean , ' cafe owner olly taylor said .	bottom_up_out.txt	olly taylor , 27 , is offering his version the easter feast at his black milk cafe in manchester 's northern quarter . the breakfast includes two types of cereal served in half an easter egg , with brownies topped off with three different types of flavoured milk . the meal is so sweet it contains the equivalent of 388g of sugar or 97 teaspoons .	DUMMY	0.5
abs	86	two types of cereal in an easter egg with marshmallows and brownies .served at black milk cafe in manchester 's northern quarter . ' easter is less about what is used to mean , ' cafe owner olly taylor said .	fast_abs_rl_out_rerank.txt	olly taylor , 27 , is offering his version the easter feast . the breakfast includes two types of cereal served in half an easter egg . the easter feast breakfast is available at the black milk cereal cafe in manchester 's northern quarter . the meal contains the equivalent of 388g of sugar or 97 teaspoons . customers looking to get their day off to a jittery milk easter egg .	DUMMY	0.5
abs	86	two types of cereal in an easter egg with marshmallows and brownies .served at black milk cafe in manchester 's northern quarter . ' easter is less about what is used to mean , ' cafe owner olly taylor said .	presumm_out_abs.txt	olly taylor , 27 , is offering his version of the easter feast at his black milk cafe in manchester 's northern quarter the breakfast includes two types of cereal served in half an easter egg , with brownies , marshmallows and mini eggs , topped off with three different types of flavoured milk mr taylor says he has carried his fine-dining and knowledge of being a wine sommelier into black milk	DUMMY	0.75
abs	86	two types of cereal in an easter egg with marshmallows and brownies .served at black milk cafe in manchester 's northern quarter . ' easter is less about what is used to mean , ' cafe owner olly taylor said .	presumm_out_ext_abs.txt	olly taylor , 27 , is offering his version of the easter feast at his black milk cafe in manchester 's northern quarter the breakfast includes two types of cereal served in half an easter egg , with brownies , marshmallows and mini eggs , topped off with three different types of flavoured milk it is so sweet it contains the equivalent of 388g of sugar or 97 teaspoons	DUMMY	0.875
abs	86	two types of cereal in an easter egg with marshmallows and brownies .served at black milk cafe in manchester 's northern quarter . ' easter is less about what is used to mean , ' cafe owner olly taylor said .	presumm_out_trans_abs.txt	customer glen keogh attemps 4,000-calorie meal is available at the black milk cereal cafe in manchester 's northern quarter the meal is so sweet it contains the equivalent of 388g of sugar or 97 teaspoons two cereals of choice are added together with a creme egg , a handful of mini eggs , home-made chocolate brownie and a flake chocolate bar	DUMMY	0.125
abs	86	two types of cereal in an easter egg with marshmallows and brownies .served at black milk cafe in manchester 's northern quarter . ' easter is less about what is used to mean , ' cafe owner olly taylor said .	ptr_generator_out_pointer_gen_cov.txt	olly taylor , 27 , is offering his version the easter feast , which is stuffed with the equivalent of almost 100 teaspoons of sugar , at his black milk cafe in manchester 's northern quarter .the easter feast breakfast is available at the black milk cereal cafe in manchester 's northern quarter .	DUMMY	0.125
abs	86	two types of cereal in an easter egg with marshmallows and brownies .served at black milk cafe in manchester 's northern quarter . ' easter is less about what is used to mean , ' cafe owner olly taylor said .	semsim_out.txt	The Easter Feast is served at Black Milk Cereal Cafe in Manchester 's Northern Quarter . Breakfast has 388 g of sugar - the equivalent of 97 teaspoons - in half an Easter egg . Two types of cereal , Creme Egg , Mini Eggs , brownie and home - made brownie are added . It is then topped off with three types of flavoured milk and salted caramel sauce   .	DUMMY	0.625
abs	86	two types of cereal in an easter egg with marshmallows and brownies .served at black milk cafe in manchester 's northern quarter . ' easter is less about what is used to mean , ' cafe owner olly taylor said .	t5_out_11B.txt	olly taylor, 27, is offering the easter feast at his manchester cafe . the breakfast includes two types of cereal, brownies and mini eggs . it is topped off with the equivalent of almost 100 teaspoons of sugar .	DUMMY	0.125
abs	86	two types of cereal in an easter egg with marshmallows and brownies .served at black milk cafe in manchester 's northern quarter . ' easter is less about what is used to mean , ' cafe owner olly taylor said .	t5_out_base.txt	olly taylor, 27, is offering his version of the easter feast at his black milk cafe in manchester's northern quarter . breakfast includes two cereals, brownies, marshmallows and mini eggs, topped off with three flavoured milks .	DUMMY	0.125
abs	86	two types of cereal in an easter egg with marshmallows and brownies .served at black milk cafe in manchester 's northern quarter . ' easter is less about what is used to mean , ' cafe owner olly taylor said .	t5_out_large.txt	olly taylor, 27, is offering his version of the easter feast at his cafe in manchester's northern quarter . the breakfast includes two types of cereal served in half an easter egg, with brownies, marshmallows and mini eggs . the meal is so sweet it contains the equivalent of 388g of sugar or 97 teaspoons .	DUMMY	0.625
abs	86	two types of cereal in an easter egg with marshmallows and brownies .served at black milk cafe in manchester 's northern quarter . ' easter is less about what is used to mean , ' cafe owner olly taylor said .	two_stage_rl_out.txt	the easter feast is available at the black milk cereal cafe in manchester ' s northern quarter . it contains two types of cereal served in half an easter egg , with brownies , marshmallows and mini eggs . for £7 , customers are treated to three milks of choice which can be taken from a range including black squid ink milk , chocolate , strawberry and good old semi - skimmed .	DUMMY	0.75
abs	86	two types of cereal in an easter egg with marshmallows and brownies .served at black milk cafe in manchester 's northern quarter . ' easter is less about what is used to mean , ' cafe owner olly taylor said .	unilm_out_v1.txt	Olly Taylor , 27 , is offering the breakfast at The Black Milk Cereal Cafe in Manchester 's Northern Quarter . The breakfast includes two types of cereal served in half an Easter egg , with brownies , marshmallows and mini eggs , topped off with three different types of flavoured milk . The meal is so sweet it contains the equivalent of 388g of sugar or 97 teaspoons .	DUMMY	0.75
abs	86	two types of cereal in an easter egg with marshmallows and brownies .served at black milk cafe in manchester 's northern quarter . ' easter is less about what is used to mean , ' cafe owner olly taylor said .	unilm_out_v2.txt	olly taylor , 27 , is offering his version of the easter feast at his black milk cafe in manchester 's northern quarter . the breakfast includes two types of cereal served in half an easter egg , with brownies , marshmallows and mini eggs . it contains the equivalent of 388g of sugar or 97 teaspoons of sugar .	DUMMY	0.625
ext	86	two types of cereal in an easter egg with marshmallows and brownies .served at black milk cafe in manchester 's northern quarter . ' easter is less about what is used to mean , ' cafe owner olly taylor said .	banditsumm_out.txt	olly taylor , 27 , is offering his version the easter feast , which is stuffed with the equivalent of almost 100 teaspoons of sugar , at his black milk cafe in manchester 's northern quarter . the breakfast includes two types of cereal served in half an easter egg , with brownies , marshmallows and mini eggs , topped off with three different types of flavoured milk . the easter feast breakfast is available at the black milk cereal cafe in manchester 's northern quarter .	DUMMY	0.875
ext	86	two types of cereal in an easter egg with marshmallows and brownies .served at black milk cafe in manchester 's northern quarter . ' easter is less about what is used to mean , ' cafe owner olly taylor said .	bart_out_ext.txt	Olly Taylor , 27 , is offering his version the Easter Feast at his Black Milk cafe in Manchester 's Northern Quarter . The breakfast includes two types of cereal served in half an Easter egg , with brownies , marshmallows and mini eggs , topped off with three different types of flavoured milk . The meal is so sweet it contains the equivalent of 388 g of sugar or 97 teaspoons .	DUMMY	0.625
ext	86	two types of cereal in an easter egg with marshmallows and brownies .served at black milk cafe in manchester 's northern quarter . ' easter is less about what is used to mean , ' cafe owner olly taylor said .	heter_graph_out.txt	olly taylor , 27 , is offering his version the easter feast , which is stuffed with the equivalent of almost 100 teaspoons of sugar , at his black milk cafe in manchester 's northern quarter . the easter feast breakfast is available at the black milk cereal cafe in manchester 's northern quarter the breakfast includes two types of cereal served in half an easter egg , with brownies , marshmallows and mini eggs , topped off with three different types of flavoured milk .	DUMMY	0.875
ext	86	two types of cereal in an easter egg with marshmallows and brownies .served at black milk cafe in manchester 's northern quarter . ' easter is less about what is used to mean , ' cafe owner olly taylor said .	matchsumm_out.txt	olly taylor , 27 , is offering his version the easter feast , which is stuffed with the equivalent of almost 100 teaspoons of sugar , at his black milk cafe in manchester 's northern quarter . the breakfast includes two types of cereal served in half an easter egg , with brownies , marshmallows and mini eggs , topped off with three different types of flavoured milk . he created the easter feast challenge to celebrate the gluttony of easter .	DUMMY	0.875
ext	86	two types of cereal in an easter egg with marshmallows and brownies .served at black milk cafe in manchester 's northern quarter . ' easter is less about what is used to mean , ' cafe owner olly taylor said .	neusumm_out.txt	Olly Taylor , 27 , is offering his version the Easter Feast , which is stuffed with the equivalent of almost 100 teaspoons of sugar , at his Black Milk cafe in Manchester 's Northern Quarter . The breakfast includes two types of cereal served in half an Easter egg , with brownies , marshmallows and mini eggs , topped off with three different types of flavoured milk . The meal is so sweet it contains the equivalent of 388g of sugar or 97 teaspoons .	DUMMY	0.875
ext	86	two types of cereal in an easter egg with marshmallows and brownies .served at black milk cafe in manchester 's northern quarter . ' easter is less about what is used to mean , ' cafe owner olly taylor said .	pnbert_out_bert_lstm_pn.txt	olly taylor , 27 , is offering his version the easter feast , which is stuffed with the equivalent of almost 100 teaspoons of sugar , at his black milk cafe in manchester 's northern quarter . the breakfast includes two types of cereal served in half an easter egg , with brownies , marshmallows and mini eggs , topped off with three different types of flavoured milk . the easter feast breakfast is available at the black milk cereal cafe in manchester 's northern quarter .	DUMMY	0.625
ext	86	two types of cereal in an easter egg with marshmallows and brownies .served at black milk cafe in manchester 's northern quarter . ' easter is less about what is used to mean , ' cafe owner olly taylor said .	pnbert_out_bert_lstm_pn_rl.txt	olly taylor , 27 , is offering his version the easter feast , which is stuffed with the equivalent of almost 100 teaspoons of sugar , at his black milk cafe in manchester 's northern quarter . the breakfast includes two types of cereal served in half an easter egg , with brownies , marshmallows and mini eggs , topped off with three different types of flavoured milk . the meal is so sweet it contains the equivalent of 388g of sugar or 97 teaspoons .	DUMMY	0.75
ext	86	two types of cereal in an easter egg with marshmallows and brownies .served at black milk cafe in manchester 's northern quarter . ' easter is less about what is used to mean , ' cafe owner olly taylor said .	pnbert_out_bert_tf_pn.txt	olly taylor , 27 , is offering his version the easter feast , which is stuffed with the equivalent of almost 100 teaspoons of sugar , at his black milk cafe in manchester 's northern quarter . the meal is so sweet it contains the equivalent of 388g of sugar or 97 teaspoons . the easter feast breakfast is available at the black milk cereal cafe in manchester 's northern quarter .	DUMMY	0.125
ext	86	two types of cereal in an easter egg with marshmallows and brownies .served at black milk cafe in manchester 's northern quarter . ' easter is less about what is used to mean , ' cafe owner olly taylor said .	pnbert_out_bert_tf_sl.txt	olly taylor , 27 , is offering his version the easter feast , which is stuffed with the equivalent of almost 100 teaspoons of sugar , at his black milk cafe in manchester 's northern quarter . the easter feast breakfast is available at the black milk cereal cafe in manchester 's northern quarter . the breakfast includes two types of cereal served in half an easter egg , with brownies , marshmallows and mini eggs , topped off with three different types of flavoured milk .	DUMMY	0.625
ext	86	two types of cereal in an easter egg with marshmallows and brownies .served at black milk cafe in manchester 's northern quarter . ' easter is less about what is used to mean , ' cafe owner olly taylor said .	pnbert_out_lstm_pn_rl.txt	olly taylor , 27 , is offering his version the easter feast , which is stuffed with the equivalent of almost 100 teaspoons of sugar , at his black milk cafe in manchester 's northern quarter . the easter feast breakfast is available at the black milk cereal cafe in manchester 's northern quarter . the breakfast includes two types of cereal served in half an easter egg , with brownies , marshmallows and mini eggs , topped off with three different types of flavoured milk .	DUMMY	0.625
ext	86	two types of cereal in an easter egg with marshmallows and brownies .served at black milk cafe in manchester 's northern quarter . ' easter is less about what is used to mean , ' cafe owner olly taylor said .	refresh_out.txt	A cafe owner has laid down a challenge to diners with a gut-busting morning meal that contains a whopping 4,000 calories . Olly Taylor , 27 , is offering his version the Easter Feast , which is stuffed with the equivalent of almost 100 teaspoons of sugar , at his Black Milk cafe in Manchester 's Northern Quarter . The breakfast includes two types of cereal served in half an Easter egg , with brownies , marshmallows and mini eggs , topped off with three different types of flavoured milk . For # 7 , customers looking to get their day off to a jittery start will be treated to a 291g milk chocolate Easter egg , with one half used as a bowl , served on a bed of baked and caramelised white chocolate to support the structure .	DUMMY	0.625
abs	87	the european union will accuse google of illegally abusing its supremacy . it could fine google more than £4 billion - 10 per cent of its annual revenue . brussels to say it uses search engine to divert traffic to its own services . google boasts a 90 per cent share in europe ' s search engine market .	bart_out.txt	Brussels will say that Google has used its dominance to divert internet users from rivals to its own services , which include YouTube and the Google + social network . Google currently boasts a 90 per cent share in Europe 's search engine market . Margrethe Vestager , the EU 's competition commissioner , will today serve the company with a formal charge sheet .	DUMMY	0.25
abs	87	the european union will accuse google of illegally abusing its supremacy . it could fine google more than £4 billion - 10 per cent of its annual revenue . brussels to say it uses search engine to divert traffic to its own services . google boasts a 90 per cent share in europe ' s search engine market .	bottom_up_out.txt	european union will accuse google of illegally abusing its supremacy on the internet search market . google currently boasts a 90 per cent share in europe 's search engine market . google will have to probe google 's operating system for android smartphones .	DUMMY	0.375
abs	87	the european union will accuse google of illegally abusing its supremacy . it could fine google more than £4 billion - 10 per cent of its annual revenue . brussels to say it uses search engine to divert traffic to its own services . google boasts a 90 per cent share in europe ' s search engine market .	fast_abs_rl_out_rerank.txt	brussels will say google has used its massive dominance as a search engine . google currently boasts a 90 per cent share in europe 's search engine market . europe could fine google more than # 4 billion amid a wave of political opposition . european union will accuse google of illegally abusing its supremacy on internet search market . the ruling means google may have to change its business model and pay multi-billion pound fines to brussels .	DUMMY	0.625
abs	87	the european union will accuse google of illegally abusing its supremacy . it could fine google more than £4 billion - 10 per cent of its annual revenue . brussels to say it uses search engine to divert traffic to its own services . google boasts a 90 per cent share in europe ' s search engine market .	presumm_out_abs.txt	brussels will say google has used its dominance as a search engine to divert internet users from rivals to its own services , which include youtube and the google social network in one of the most high-profile competition cases of recent years , europe could fine google more than # 4 billion amid a wave of political opposition in europe to the perceived dominance of us tech companies the ruling - the result of a five-year investigation into the american search giant -- means google may have to change its business model and pay multi-billion pound fines to brussels	DUMMY	0.75
abs	87	the european union will accuse google of illegally abusing its supremacy . it could fine google more than £4 billion - 10 per cent of its annual revenue . brussels to say it uses search engine to divert traffic to its own services . google boasts a 90 per cent share in europe ' s search engine market .	presumm_out_ext_abs.txt	european union will accuse google of illegally abusing its supremacy on the internet search market brussels will say that google has used its dominance as a search engine to divert internet users from rivals to its own services in one of the most high-profile competition cases of recent years , europe could fine google more than # 4 billion amid a wave of political opposition in europe to the perceived dominance of us tech companies	DUMMY	0.75
abs	87	the european union will accuse google of illegally abusing its supremacy . it could fine google more than £4 billion - 10 per cent of its annual revenue . brussels to say it uses search engine to divert traffic to its own services . google boasts a 90 per cent share in europe ' s search engine market .	presumm_out_trans_abs.txt	european union will accuse google of illegally abusing its supremacy on the internet search market google currently boasts a 90 per cent share in europe 's search engine market but the ruling means google may ultimately have to change its business model and pay multi-billion pound fines to brussels google 's competitors , including the computer giant microsoft and sites such as travel booking firm expedia and tripadvisor , claim that its method of promoting its own companies above rivals on its search site stops them competing on a level playing field	DUMMY	0.375
abs	87	the european union will accuse google of illegally abusing its supremacy . it could fine google more than £4 billion - 10 per cent of its annual revenue . brussels to say it uses search engine to divert traffic to its own services . google boasts a 90 per cent share in europe ' s search engine market .	ptr_generator_out_pointer_gen_cov.txt	brussels will say that google has used its massive dominance as a search engine to divert internet users from rivals to its own services , which include youtube and the google+ social network .but the ruling - the result of a five - year investigation into the american search giant – means google may ultimately have to change its business model and pay multi - billion pound fines to brussels .google has previously rejected the allegations , and insisted android is an open platform that is distributed for free .	DUMMY	0.875
abs	87	the european union will accuse google of illegally abusing its supremacy . it could fine google more than £4 billion - 10 per cent of its annual revenue . brussels to say it uses search engine to divert traffic to its own services . google boasts a 90 per cent share in europe ' s search engine market .	semsim_out.txt	Brussels will say that Google has used its dominance to divert internet users from rivals . It is the result of a five - year investigation into the American search giant . Google currently boasts a 90 per cent share in Europe 's search engine market . EU is also expected to probe Google 's operating system for Android smartphones .	DUMMY	0.625
abs	87	the european union will accuse google of illegally abusing its supremacy . it could fine google more than £4 billion - 10 per cent of its annual revenue . brussels to say it uses search engine to divert traffic to its own services . google boasts a 90 per cent share in europe ' s search engine market .	t5_out_11B.txt	brussels will say that google has used its massive dominance as a search engine to divert internet users from rivals to its own services . google currently boasts a 90 per cent share in europe's search engine market . margrethe vestager, the eu's competition commissioner, will today serve the company with a formal charge sheet alleging that it breached anti-trust rules .	DUMMY	0.625
abs	87	the european union will accuse google of illegally abusing its supremacy . it could fine google more than £4 billion - 10 per cent of its annual revenue . brussels to say it uses search engine to divert traffic to its own services . google boasts a 90 per cent share in europe ' s search engine market .	t5_out_base.txt	brussels will say that google has used its dominance to divert internet users from rivals to its own services . google currently boasts a 90 per cent share in europe's search engine market . but the ruling means google may ultimately have to change its business model and pay multi-billion pound fines to brussels .	DUMMY	0.25
abs	87	the european union will accuse google of illegally abusing its supremacy . it could fine google more than £4 billion - 10 per cent of its annual revenue . brussels to say it uses search engine to divert traffic to its own services . google boasts a 90 per cent share in europe ' s search engine market .	t5_out_large.txt	brussels will say that google has used its dominance as a search engine to divert internet users from rivals to its own services . google currently boasts a 90 per cent share in europe's search engine market . margrethe vestager, the eu's competition commissioner, will today serve the company with a formal charge sheet alleging that it breached anti-trust rules .	DUMMY	0.625
abs	87	the european union will accuse google of illegally abusing its supremacy . it could fine google more than £4 billion - 10 per cent of its annual revenue . brussels to say it uses search engine to divert traffic to its own services . google boasts a 90 per cent share in europe ' s search engine market .	two_stage_rl_out.txt	google has used its massive dominance as a search engine to divert internet users from rivals to its own services , which include youtube and the google + social network . in one of the most high - profile competition cases of recent years , europe could fine google more than £4 billion amid a wave of political opposition in europe to the perceived dominance of us tech companies . the eu is also expected to probe google ' s operating system for android smartphones .	DUMMY	0.5
abs	87	the european union will accuse google of illegally abusing its supremacy . it could fine google more than £4 billion - 10 per cent of its annual revenue . brussels to say it uses search engine to divert traffic to its own services . google boasts a 90 per cent share in europe ' s search engine market .	unilm_out_v1.txt	Margrethe Vestager , the EU 's competition commissioner , will today serve the company with a formal charge sheet alleging that it breached anti-trust rules . Google currently boasts a 90 per cent share in Europe 's search engine market . Ruling is the result of a five-year investigation into the American search giant . It means Google may ultimately have to change its business model and pay multi-billion pound	DUMMY	0.25
abs	87	the european union will accuse google of illegally abusing its supremacy . it could fine google more than £4 billion - 10 per cent of its annual revenue . brussels to say it uses search engine to divert traffic to its own services . google boasts a 90 per cent share in europe ' s search engine market .	unilm_out_v2.txt	google currently boasts a 90 per cent share in europe 's search engine market . eu could fine google more than # 4 billion amid a wave of political opposition in europe to the perceived dominance of us tech companies . the result of a five-year investigation into the american search giant -- means google may ultimately have to change its business model and pay multi-billion pound fines to brussels .	DUMMY	0.375
ext	87	the european union will accuse google of illegally abusing its supremacy . it could fine google more than £4 billion - 10 per cent of its annual revenue . brussels to say it uses search engine to divert traffic to its own services . google boasts a 90 per cent share in europe ' s search engine market .	banditsumm_out.txt	brussels will say that google has used its massive dominance as a search engine to divert internet users from rivals to its own services , which include youtube and the google + social network . google currently boasts a 90 per cent share in europe 's search engine market . the european union will accuse google of illegally abusing its supremacy on the internet search market .	DUMMY	0.625
ext	87	the european union will accuse google of illegally abusing its supremacy . it could fine google more than £4 billion - 10 per cent of its annual revenue . brussels to say it uses search engine to divert traffic to its own services . google boasts a 90 per cent share in europe ' s search engine market .	bart_out_ext.txt	Brussels will say that Google has used its dominance to divert internet users from rivals to its own services , which include YouTube and the Google + social network . Google currently boasts a 90 per cent share in Europe 's search engine market . Margrethe Vestager , the EU 's competition commissioner , will today serve the company with a formal charge sheet .	DUMMY	0.25
ext	87	the european union will accuse google of illegally abusing its supremacy . it could fine google more than £4 billion - 10 per cent of its annual revenue . brussels to say it uses search engine to divert traffic to its own services . google boasts a 90 per cent share in europe ' s search engine market .	heter_graph_out.txt	google currently boasts a 90 per cent share in europe 's search engine market . brussels will say that google has used its massive dominance as a search engine to divert internet users from rivals to its own services , which include youtube and the google + social network . in one of the most high-profile competition cases of recent years , europe could fine google more than # 4 billion amid a wave of political opposition in europe to the perceived dominance of us tech companies .	DUMMY	0.625
ext	87	the european union will accuse google of illegally abusing its supremacy . it could fine google more than £4 billion - 10 per cent of its annual revenue . brussels to say it uses search engine to divert traffic to its own services . google boasts a 90 per cent share in europe ' s search engine market .	matchsumm_out.txt	brussels will say that google has used its massive dominance as a search engine to divert internet users from rivals to its own services , which include youtube and the google + social network . google currently boasts a 90 per cent share in europe 's search engine market . but the ruling - the result of a five - year investigation into the american search giant -- means google may ultimately have to change its business model and pay multi - billion pound fines to brussels .	DUMMY	0.5
ext	87	the european union will accuse google of illegally abusing its supremacy . it could fine google more than £4 billion - 10 per cent of its annual revenue . brussels to say it uses search engine to divert traffic to its own services . google boasts a 90 per cent share in europe ' s search engine market .	neusumm_out.txt	In one of the most high-profile competition cases of recent years , Europe could fine Google more than # 4 billion amid a wave of political opposition in Europe to the perceived dominance of US tech companies . Google currently boasts a 90 per cent share in Europe 's search engine market . Brussels will say that Google has used its massive dominance as a search engine to divert internet users from rivals to its own services , which include YouTube and the Google + social network .	DUMMY	0.625
ext	87	the european union will accuse google of illegally abusing its supremacy . it could fine google more than £4 billion - 10 per cent of its annual revenue . brussels to say it uses search engine to divert traffic to its own services . google boasts a 90 per cent share in europe ' s search engine market .	pnbert_out_bert_lstm_pn.txt	in one of the most high-profile competition cases of recent years , europe could fine google more than # 4 billion amid a wave of political opposition in europe to the perceived dominance of us tech companies . google currently boasts a 90 per cent share in europe 's search engine market . brussels will say that google has used its massive dominance as a search engine to divert internet users from rivals to its own services , which include youtube and the google + social network .	DUMMY	0.875
ext	87	the european union will accuse google of illegally abusing its supremacy . it could fine google more than £4 billion - 10 per cent of its annual revenue . brussels to say it uses search engine to divert traffic to its own services . google boasts a 90 per cent share in europe ' s search engine market .	pnbert_out_bert_lstm_pn_rl.txt	the european union will today accuse google of illegally abusing its supremacy on the internet search market . brussels will say that google has used its massive dominance as a search engine to divert internet users from rivals to its own services , which include youtube and the google + social network . google currently boasts a 90 per cent share in europe 's search engine market .	DUMMY	0.625
ext	87	the european union will accuse google of illegally abusing its supremacy . it could fine google more than £4 billion - 10 per cent of its annual revenue . brussels to say it uses search engine to divert traffic to its own services . google boasts a 90 per cent share in europe ' s search engine market .	pnbert_out_bert_tf_pn.txt	in one of the most high-profile competition cases of recent years , europe could fine google more than # 4 billion amid a wave of political opposition in europe to the perceived dominance of us tech companies . google currently boasts a 90 per cent share in europe 's search engine market . the european union will today accuse google of illegally abusing its supremacy on the internet search market .	DUMMY	0.625
ext	87	the european union will accuse google of illegally abusing its supremacy . it could fine google more than £4 billion - 10 per cent of its annual revenue . brussels to say it uses search engine to divert traffic to its own services . google boasts a 90 per cent share in europe ' s search engine market .	pnbert_out_bert_tf_sl.txt	brussels will say that google has used its massive dominance as a search engine to divert internet users from rivals to its own services , which include youtube and the google + social network . in one of the most high-profile competition cases of recent years , europe could fine google more than # 4 billion amid a wave of political opposition in europe to the perceived dominance of us tech companies . google currently boasts a 90 per cent share in europe 's search engine market .	DUMMY	0.625
ext	87	the european union will accuse google of illegally abusing its supremacy . it could fine google more than £4 billion - 10 per cent of its annual revenue . brussels to say it uses search engine to divert traffic to its own services . google boasts a 90 per cent share in europe ' s search engine market .	pnbert_out_lstm_pn_rl.txt	brussels will say that google has used its massive dominance as a search engine to divert internet users from rivals to its own services , which include youtube and the google + social network . google currently boasts a 90 per cent share in europe 's search engine market . the european union will accuse google of illegally abusing its supremacy on the internet search market .	DUMMY	0.875
ext	87	the european union will accuse google of illegally abusing its supremacy . it could fine google more than £4 billion - 10 per cent of its annual revenue . brussels to say it uses search engine to divert traffic to its own services . google boasts a 90 per cent share in europe ' s search engine market .	refresh_out.txt	The European Union will today accuse Google of illegally abusing its supremacy on the internet search market . Brussels will say that Google has used its massive dominance as a search engine to divert internet users from rivals to its own services , which include YouTube and the Google + social network . In one of the most high-profile competition cases of recent years , Europe could fine Google more than # 4 billion amid a wave of political opposition in Europe to the perceived dominance of US tech companies . Google currently boasts a 90 per cent share in Europe 's search engine market .	DUMMY	0.625
abs	88	phil smith , 25 , forgot his keys and scaled fence to try to get in his flat . but teaching assistant fell and hit his head while climbing through window . he fractured his skull and suffered a bleed on the brain and a blood clot . parents paid tribute to ` lovely son ' who worked at special needs school .	bart_out.txt	Phil Smith , 25 , scaled a fence to try to get in his flat in Cottingham , Hull , but fell and hit his head . He fractured his skull and suffered a bleed on the brain and a blood clot in the fall . He was placed in a medically induced coma at Hull Royal Infirmary , but died five days later . His parents have paid tribute to their ` lovely son ' who had a ` natural talent with children '	DUMMY	0.42857142857142855
abs	88	phil smith , 25 , forgot his keys and scaled fence to try to get in his flat . but teaching assistant fell and hit his head while climbing through window . he fractured his skull and suffered a bleed on the brain and a blood clot . parents paid tribute to ` lovely son ' who worked at special needs school .	bottom_up_out.txt	phil smith , 25 , scaled a fence to try to get in his flat in cottingham , hull , but fell and hit his head . he was placed in a medically induced coma at hull royal infirmary , but died five days later on april 9 . mr smith 's parents have paid tribute to their ` lovely son ' who had a natural talent with children .	DUMMY	0.42857142857142855
abs	88	phil smith , 25 , forgot his keys and scaled fence to try to get in his flat . but teaching assistant fell and hit his head while climbing through window . he fractured his skull and suffered a bleed on the brain and a blood clot . parents paid tribute to ` lovely son ' who worked at special needs school .	fast_abs_rl_out_rerank.txt	phil smith , 25 , scaled a fence to get in his flat in cottingham , hull . the 25-year-old suffered a bleed on the brain and a blood clot . he was placed in a medically induced coma at hull royal infirmary . mr smith 's parents have paid tribute to their ` lovely son ' a primary school teaching assistant who forgot to take his keys on a night out died after trying to climb through an upstairs window .	DUMMY	0.7142857142857143
abs	88	phil smith , 25 , forgot his keys and scaled fence to try to get in his flat . but teaching assistant fell and hit his head while climbing through window . he fractured his skull and suffered a bleed on the brain and a blood clot . parents paid tribute to ` lovely son ' who worked at special needs school .	presumm_out_abs.txt	phil smith , 25 , scaled a fence to try to get in his flat in cottingham , hull he fractured his skull and suffered a bleed on the brain and a blood clot in the fall he was placed in a medically induced coma at hull royal infirmary , but died five days later his parents have paid tribute to their ` lovely son ' who had a ` natural talent with children '	DUMMY	0.5714285714285714
abs	88	phil smith , 25 , forgot his keys and scaled fence to try to get in his flat . but teaching assistant fell and hit his head while climbing through window . he fractured his skull and suffered a bleed on the brain and a blood clot . parents paid tribute to ` lovely son ' who worked at special needs school .	presumm_out_ext_abs.txt	phil smith , 25 , scaled a fence to try to get in his flat in cottingham , hull , but fell and hit his head he was placed in a medically induced coma at hull royal infirmary , but died five days later his mother lisa darnbrough , 49 , paid tribute to their ` lovely son ' who had a ` natural talent with children '	DUMMY	0.35714285714285715
abs	88	phil smith , 25 , forgot his keys and scaled fence to try to get in his flat . but teaching assistant fell and hit his head while climbing through window . he fractured his skull and suffered a bleed on the brain and a blood clot . parents paid tribute to ` lovely son ' who worked at special needs school .	presumm_out_trans_abs.txt	phil smith , 25 , died after trying to climb through upstairs window he was placed in medically induced coma at hull royal infirmary , but died five days later his mother lisa darnbrough , 49 , said : ` phil was such a lovely lad . you could not ask for a better son '	DUMMY	0.14285714285714285
abs	88	phil smith , 25 , forgot his keys and scaled fence to try to get in his flat . but teaching assistant fell and hit his head while climbing through window . he fractured his skull and suffered a bleed on the brain and a blood clot . parents paid tribute to ` lovely son ' who worked at special needs school .	ptr_generator_out_pointer_gen_cov.txt	phil smith , 25 , died after trying to climb through an upstairs window .the 25-year - old , who worked at a school for disabled children , fractured his skull and suffered a bleed on the brain and a blood clot in the fall .he was placed in a medically induced coma at hull royal infirmary , but died five days later on april 9 .	DUMMY	0.42857142857142855
abs	88	phil smith , 25 , forgot his keys and scaled fence to try to get in his flat . but teaching assistant fell and hit his head while climbing through window . he fractured his skull and suffered a bleed on the brain and a blood clot . parents paid tribute to ` lovely son ' who worked at special needs school .	semsim_out.txt	Phil Smith , 25 , scaled a fence to try to get in his flat in Cottingham , Hull , but fell and hit his head . The teaching assistant fractured his skull and suffered a bleed on the brain and a blood clot . He was placed in a medically induced coma at Hull Royal Infirmary , but died five days later . His parents have paid tribute to their ' lovely son ' who had a ' natural talent with children '	DUMMY	0.7142857142857143
